year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2008,1,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",423,122,45.95,5.15,23.27,0,47.63,8,0,7330,2505,478,961,0,3386
2008,1,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",12,4,1.6,0.15,1.51,0,0.73,0,1,241,123,11,55,0,52
2008,1,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",93,36,12.06,0.89,16.7,0,6.35,1,0,1364,487,28,534,0,315
2008,1,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",93,24,9.89,0.3,7.27,0,6.53,0,0,1293,612,10,252,0,419
2008,1,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",213,46,25.46,1.49,3.8,0,15.24,2,0,1820,937,56,102,0,725
2008,1,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",147,39,15.48,2.05,6.24,0,15.24,1,0,1523,637,84,183,0,619
2008,1,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",151,57,18.6,2.16,27.6,0,8.64,1,1,2045,854,59,734,0,398
2008,1,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6169,2554,250.96,20.3,1576.43,1.09,705.22,416,19,206124,17532,1592,127737,52,59211
2008,1,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",62,14,7.5,0.42,3.16,0,2.92,0,0,626,427,10,77,0,112
2008,1,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",178,59,16.39,5,18.81,0.33,18.47,2,0,3451,890,246,590,10,1715
2008,1,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",120,27,11.66,0.57,7.5,0,7.28,1,0,1020,439,34,190,0,357
2008,1,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",472,135,46.16,6.34,35.46,0,47.04,17,2,6902,2455,275,1266,0,2906
2008,1,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",520,176,64.66,15.09,50.57,0,45.68,10,1,9297,3355,947,1827,0,3168
2008,1,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",159,86,32.3,5.19,30.63,0,17.89,3,3,5017,2013,352,1174,0,1478
2008,1,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",502,148,45.05,8.06,23.19,0,71.7,11,0,8440,2281,466,915,0,4778
2008,1,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",89,18,8.97,0.29,3.69,0,5.05,0,0,877,518,11,78,0,270
2008,1,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",123,65,24.62,3.07,18.9,0,18.41,1,0,4419,2065,159,821,0,1374
2008,1,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",217,55,17.88,7.53,10.04,0,19.54,1,1,3745,1004,445,480,0,1816
2008,1,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",519,191,56.68,9.81,76.02,0,48.49,9,7,8932,2906,478,2351,0,3197
2008,1,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",576,152,57.55,9.57,29.72,0,55.16,12,0,7318,2692,500,1022,0,3104
2008,1,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",68,4,1.25,0.04,0.48,0,2.23,0,0,313,136,2,11,0,164
2008,1,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",429,130,50.81,10.55,37.29,0,31.35,9,0,6439,2470,574,1193,0,2202
2008,1,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",976,493,72.59,7.46,345.37,0.34,67.24,48,3,37979,4766,466,26420,13,6314
2008,1,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",352,129,38.55,6.3,58.5,0,25.65,4,1,6369,2081,403,1891,0,1994
2008,1,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",1035,307,133.27,15.48,103.41,2.81,52.03,25,0,16846,8817,1024,3286,58,3661
2008,1,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",213,95,32.52,9.77,36.64,0,16.08,2,2,5174,1963,564,1461,0,1186
2008,1,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",130,52,20.05,0.4,25.24,0,6.32,0,1,2166,1012,32,738,0,384
2008,1,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",542,206,50.13,15.92,83.41,0,56.54,16,3,10001,2903,752,2694,0,3652
2008,1,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",1570,344,85.53,17.79,90.01,0,150.67,77,0,18823,4772,1126,3019,0,9906
2008,1,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",149,31,11.76,0.36,8.16,0,10.73,3,0,1678,735,30,224,0,689
2008,1,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",31,7,4.61,0,0.46,0,1.92,0,0,234,151,0,18,0,65
2008,1,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",616,169,68.25,5.86,32.05,0,62.84,5,2,8952,3708,263,1268,0,3713
2008,1,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",248,86,28.99,5.05,15.74,0,36.22,8,0,4867,1770,172,578,0,2347
2008,1,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",330,134,46.44,9.18,34.18,0,44.2,6,0,7599,2565,425,1372,0,3237
2008,1,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",81,19,6.16,0.3,3.13,0,9.41,6,0,1002,219,21,106,0,656
2008,1,AQ,Aloha Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",1663,79,37.13,1,1,1,38.87,8,1,3061,1266,20,29,17,1729
2008,1,AQ,Aloha Airlines Inc.,ITO,"Hilo, HI: Hilo International",275,9,6,0,0,0,3,2,0,388,214,0,0,0,174
2008,1,AQ,Aloha Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",459,26,12.71,0,1,0,12.29,0,0,1123,508,0,15,0,600
2008,1,AQ,Aloha Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",31,4,4,0,0,0,0,0,0,358,358,0,0,0,0
2008,1,AQ,Aloha Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",512,24,11.61,0,2,0,10.39,4,0,881,350,0,39,0,492
2008,1,AQ,Aloha Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",97,19,15,0,3,0,1,1,0,1086,776,0,68,0,242
2008,1,AQ,Aloha Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",696,38,22.58,2,2,0,11.42,3,0,1266,690,61,108,0,407
2008,1,AQ,Aloha Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",31,4,2,0,0,0,2,3,0,81,41,0,0,0,40
2008,1,AQ,Aloha Airlines Inc.,SAN,"San Diego, CA: San Diego International",43,12,7.08,1,0,1,2.92,0,1,722,429,46,0,30,217
2008,1,AQ,Aloha Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",61,10,8,0,0,0,2,0,0,297,228,0,0,0,69
2008,1,AQ,Aloha Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",160,23,17,2,3,1,0,4,1,1311,1011,185,80,35,0
2008,1,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,4,1.07,0.63,2.3,0,0,0,0,173,39,48,86,0,0
2008,1,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",62,11,4.14,2.46,2.98,0,1.42,5,0,904,404,143,138,0,219
2008,1,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1169,290,74.73,6.2,83.87,5.37,119.83,46,0,16064,3976,297,2787,207,8797
2008,1,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",88,18,2.82,3.8,9.08,0,2.29,6,0,800,90,298,318,0,94
2008,1,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",14,3,1,0,0.41,0,1.59,1,0,83,16,0,13,0,54
2008,1,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",62,9,3.17,0,5.83,0,0,1,0,486,289,0,197,0,0
2008,1,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",62,17,1.96,1.17,1.43,2.06,10.37,1,1,707,197,35,40,71,364
2008,1,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",154,34,14.29,0.76,13.17,0,5.77,4,0,1564,766,13,375,0,410
2008,1,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,25,6.43,1,3.92,0,13.64,0,1,2241,564,30,140,0,1507
2008,1,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93,15,6.73,0,5.78,0,2.5,0,0,585,300,0,156,0,129
2008,1,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",186,46,17.43,0.01,20.03,0,8.53,6,0,1563,657,1,514,0,391
2008,1,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",93,14,6.49,0,6.52,0,1,2,0,552,374,0,149,0,29
2008,1,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62,22,2.32,0.08,16.61,0,3,1,0,931,114,4,704,0,109
2008,1,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",403,90,30.24,1.09,29.07,0.29,29.31,9,1,3439,1395,116,793,10,1125
2008,1,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",119,27,9.68,0.76,9.11,0.5,6.94,5,0,1044,395,28,352,8,261
2008,1,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",62,11,4.3,0,5.7,0,1,0,0,472,267,0,149,0,56
2008,1,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",309,69,17.95,5.38,14.22,1,30.45,14,20,4647,1634,284,723,21,1985
2008,1,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",186,47,14.88,4.92,9.61,0,17.59,5,2,2762,938,156,409,0,1259
2008,1,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",361,88,22.79,0.36,35.69,0,29.16,4,0,3943,932,11,1132,0,1868
2008,1,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",509,120,42.54,0.42,55.35,0,21.68,4,2,5358,2693,8,1656,0,1001
2008,1,AS,Alaska Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",93,17,7.24,1,4.41,0,4.35,2,3,782,414,27,185,0,156
2008,1,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",31,2,0,0,1,0,1,0,0,122,0,0,23,0,99
2008,1,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",93,13,7.74,0.12,3.24,0,1.89,1,0,539,323,7,153,0,56
2008,1,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31,9,7.27,0,1.73,0,0,0,2,583,527,0,56,0,0
2008,1,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",442,71,23.25,1.67,19.96,0,26.12,23,2,3396,1063,156,585,0,1592
2008,1,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",92,14,4.92,3.63,2.21,0,3.24,6,11,649,314,177,44,0,114
2008,1,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",155,41,12.97,0,13.79,0.56,13.68,3,1,2014,954,0,476,9,575
2008,1,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",124,45,7.16,0.32,35.04,0,2.49,3,0,4124,534,8,3432,0,150
2008,1,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",92,9,2.62,0.71,1.76,0,3.91,8,7,499,97,24,35,0,343
2008,1,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1141,256,62.66,2.76,78.18,3.45,108.95,42,0,15199,3630,86,2494,82,8907
2008,1,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",310,57,17.96,0.42,20.68,0,17.95,3,0,2501,954,10,575,0,962
2008,1,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,18,2.29,4.76,0.8,0,10.16,3,2,1428,161,382,46,0,839
2008,1,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",215,74,18.06,0,15.73,0.25,39.96,4,2,4523,904,0,546,9,3064
2008,1,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",26,4,2.75,0,1.25,0,0,0,0,216,169,0,47,0,0
2008,1,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",341,91,35.05,0.33,33.72,0.69,21.2,3,4,4782,2422,15,1007,11,1327
2008,1,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",62,14,5.59,0.19,2.69,0,5.53,3,0,529,208,5,85,0,231
2008,1,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3753,873,194.2,12.55,316.47,8.15,341.62,85,5,45778,11648,1152,10076,238,22664
2008,1,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",430,172,21.47,1,113.7,0.65,35.18,13,11,13274,1256,24,8761,61,3172
2008,1,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",93,29,4.23,3.56,4.4,0,16.81,6,2,1639,167,235,140,0,1097
2008,1,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",271,63,22.72,1.11,19.83,0.46,18.88,9,0,3026,864,93,576,17,1476
2008,1,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",141,32,9.53,0.88,6.74,0,14.85,2,0,1906,406,109,265,0,1126
2008,1,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",511,91,29.61,0.27,31.53,0,29.59,16,1,4023,1813,33,781,0,1396
2008,1,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31,2,0.66,0,0.84,0,0.5,0,0,83,32,0,35,0,16
2008,1,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",62,16,3.12,1.74,2.27,0,8.86,2,3,1290,216,194,124,0,756
2008,1,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,24,4.01,0.12,4.46,0,15.41,4,2,2073,583,6,148,0,1336
2008,1,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",121,39,9.48,0,18.96,0,10.55,2,0,2026,496,0,795,0,735
2008,1,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",17,2,1.08,0,0.92,0,0,0,0,54,30,0,24,0,0
2008,1,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",1631,252,51.07,0.14,93.32,0,107.47,40,2,14718,3609,5,4465,0,6639
2008,1,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",93,14,4.74,0,3.78,0,5.48,0,0,728,363,0,115,0,250
2008,1,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",153,23,7.65,0,6.53,0,8.82,1,0,1245,561,0,313,0,371
2008,1,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",385,68,18.48,0,19.28,0,30.24,16,0,3116,870,0,524,0,1722
2008,1,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",147,39,4.01,0,27.87,0,7.12,0,0,1330,99,0,815,0,416
2008,1,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",152,55,16.85,0.02,25.39,0.63,12.1,1,1,2812,1073,1,1015,19,704
2008,1,B6,JetBlue Airways,CMH,"Columbus, OH: John Glenn Columbus International",23,7,3.03,0,1.73,0,2.24,0,0,327,138,0,67,0,122
2008,1,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",85,24,5.39,0,8.76,0,9.85,1,0,975,325,0,282,0,368
2008,1,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",368,112,8.43,0,78.25,0,25.32,0,1,7809,339,0,5621,0,1849
2008,1,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1137,295,61.51,0.48,125.11,1.44,106.46,6,2,15068,3195,20,4090,52,7711
2008,1,B6,JetBlue Airways,HOU,"Houston, TX: William P Hobby",90,28,5.84,0.55,12.11,0,9.5,2,0,1566,389,48,435,0,694
2008,1,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",180,38,6.14,0,11.21,0,20.65,0,1,1870,366,0,356,0,1148
2008,1,B6,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",636,110,32.43,0,24.8,0,52.77,8,0,5371,1757,0,907,0,2707
2008,1,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",93,20,8.34,0,7.85,0,3.82,1,0,863,430,0,256,0,177
2008,1,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4551,968,161.18,2.42,411.46,0.66,392.29,67,8,54250,10984,119,18481,23,24643
2008,1,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",285,55,11.77,0,21.82,0,21.41,2,0,2740,578,0,985,0,1177
2008,1,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",245,89,12.71,0,45.32,0,30.97,2,2,5721,763,0,2729,0,2229
2008,1,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",694,171,30.05,2.7,84.19,0.35,53.7,11,1,8358,1730,172,2533,12,3911
2008,1,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1116,232,47.42,0.55,98.63,1.11,84.29,5,2,11294,2561,47,3159,41,5486
2008,1,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",93,25,7.7,0,12.48,0,4.81,1,0,1102,331,0,498,0,273
2008,1,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",313,77,15.18,0,33.02,0,28.8,2,1,3561,675,0,967,0,1919
2008,1,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",31,5,1.71,0,1.44,0,1.86,0,0,181,64,0,57,0,60
2008,1,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",202,82,7.42,0.38,56.89,0,17.31,9,0,7527,292,16,5585,0,1634
2008,1,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",533,122,23.56,0,53.34,0,45.11,4,2,6871,1541,0,1784,0,3546
2008,1,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",31,1,0.06,0,0.21,0,0.73,0,0,67,4,0,14,0,49
2008,1,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",62,10,2.26,0,6.2,0,1.55,0,0,281,98,0,127,0,56
2008,1,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",149,29,9.89,0.92,6.34,0,11.85,4,0,1892,744,77,250,0,821
2008,1,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",93,13,2.37,0,2,0,8.63,0,0,609,83,0,37,0,489
2008,1,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",144,16,3.62,0,4,0,8.38,1,0,1120,251,0,95,0,774
2008,1,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",152,28,10.95,0,8.25,0,8.79,2,0,1271,518,0,296,0,457
2008,1,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",184,36,10.67,0.08,8.32,0.07,16.86,5,0,2093,669,2,259,9,1154
2008,1,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",183,37,10.44,0,8.82,0,17.74,3,0,1626,645,0,269,0,712
2008,1,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",401,88,19.89,1.62,47.91,0,18.58,4,1,3387,774,35,1565,0,1013
2008,1,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",151,28,5.03,0,15.97,0,7,1,1,979,173,0,454,0,352
2008,1,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",62,9,1.58,0,3,0,4.42,0,0,316,36,0,122,0,158
2008,1,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",154,79,5.82,0,51.8,0,21.38,1,2,6170,375,0,3849,0,1946
2008,1,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,7,1.42,0,4.23,0,1.35,1,1,233,73,0,101,0,59
2008,1,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",228,38,14.01,0.07,12.68,0.89,10.36,0,0,1896,866,5,538,34,453
2008,1,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",190,41,11.04,0,8.19,0,21.78,2,0,2260,538,0,434,0,1288
2008,1,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",93,17,3.83,0,4.08,0,9.08,1,0,867,239,0,116,0,512
2008,1,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",62,10,1.91,0,5.86,0,2.23,1,0,409,83,0,193,0,133
2008,1,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",141,28,4.37,0.41,5.62,0,17.59,1,0,1845,259,17,147,0,1422
2008,1,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",186,45,13.29,0,12.55,0,19.16,1,1,2306,610,0,403,0,1293
2008,1,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",314,75,13.59,0,35.97,0.03,25.41,2,0,3171,594,0,1191,1,1385
2008,1,B6,JetBlue Airways,TUS,"Tucson, AZ: Tucson International",31,6,1.67,0,2.22,0,2.11,0,0,225,42,0,78,0,105
2008,1,CO,Continental Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",83,14,3.42,0.27,7.88,0,2.42,0,0,449,100,6,172,0,171
2008,1,CO,Continental Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",51,12,3.29,0,3.48,0.86,4.37,0,0,572,321,0,103,19,129
2008,1,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",323,78,17.62,3.31,31.11,0.28,25.68,5,0,3464,642,153,1364,15,1290
2008,1,CO,Continental Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",382,105,31.17,2.22,40,0.66,30.94,2,0,3643,1059,71,1212,12,1289
2008,1,CO,Continental Air Lines Inc.,BDL,"Hartford, CT: Bradley International",6,2,1.11,0,0.08,0,0.81,0,0,177,147,0,13,0,17
2008,1,CO,Continental Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",31,10,4.2,0.05,4.16,0,1.59,0,0,613,429,2,134,0,48
2008,1,CO,Continental Air Lines Inc.,BOS,"Boston, MA: Logan International",474,111,22.31,3.57,52.84,0.64,31.64,13,0,5967,1663,227,2275,27,1775
2008,1,CO,Continental Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",31,15,6.84,0.57,6.64,0,0.95,0,0,773,314,33,238,0,188
2008,1,CO,Continental Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",25,9,2.39,0.01,4.9,0,1.7,0,0,259,47,1,126,0,85
2008,1,CO,Continental Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",25,4,2,0,1,1,0,0,0,147,72,0,50,25,0
2008,1,CO,Continental Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",142,31,7.56,1.28,12.08,1.09,8.99,0,0,1553,477,34,391,22,629
2008,1,CO,Continental Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",1174,220,55.39,4.06,76.27,0.34,83.94,3,2,8985,2733,271,2276,10,3695
2008,1,CO,Continental Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",116,38,14.25,0.06,12.41,0.64,10.64,0,0,1760,809,10,386,20,535
2008,1,CO,Continental Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",25,3,0.5,0,2.5,0,0,0,0,102,26,0,76,0,0
2008,1,CO,Continental Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",370,68,13.28,0.24,31.11,0.77,22.6,11,1,2476,381,13,884,23,1175
2008,1,CO,Continental Air Lines Inc.,DEN,"Denver, CO: Denver International",332,60,14.03,0.26,23.69,1.58,20.44,0,0,2427,527,28,730,32,1110
2008,1,CO,Continental Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",288,89,23.74,2.12,40.22,1.43,21.48,2,0,3960,979,192,1487,36,1266
2008,1,CO,Continental Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",171,38,12.56,1.37,14.71,0.98,8.38,1,1,1267,352,101,407,32,375
2008,1,CO,Continental Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",62,9,1.13,0.15,2.87,0.85,4,0,2,398,43,13,88,29,225
2008,1,CO,Continental Air Lines Inc.,ELP,"El Paso, TX: El Paso International",45,13,4.61,0.88,2.84,0,4.67,0,0,484,179,22,95,0,188
2008,1,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4739,1344,140.11,52.47,872.81,5.44,273.17,79,6,77264,10272,4498,44126,118,18250
2008,1,CO,Continental Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",486,112,32.28,5.61,52.53,0,21.57,4,0,4962,1630,170,1941,0,1221
2008,1,CO,Continental Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",35,9,1.89,0.13,5.42,0,1.56,0,1,239,36,8,122,0,73
2008,1,CO,Continental Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",124,24,6.71,0.4,6.37,0.76,9.77,0,0,1431,623,17,206,13,572
2008,1,CO,Continental Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",9,3,0.11,0,1.14,0.31,1.44,0,0,82,3,0,32,9,38
2008,1,CO,Continental Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",7285,1523,260.45,27.68,814.44,7.71,412.72,19,3,75277,17701,3230,29198,208,24940
2008,1,CO,Continental Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",86,20,8.14,0,6.76,0,5.1,0,0,921,332,0,207,0,382
2008,1,CO,Continental Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",118,29,10.03,0.59,8.31,0.67,9.4,1,0,1291,424,39,323,14,491
